title,context,target_word,question,annotated_question,answers,ambiguity_type,answer_annotation,context_len,orig_len,ambig_len,answer_len
Party_leaders_of_the_United_States_House_of_Representatives,"Unlike in Westminster style legislatures or as with the Senate Majority Leader, the House Majority L...",speaker,Does speaker of the House participate in dbate?,Does the speaker participate in debate?,"{'text': ['Typically, the Speaker does not participate in debate'], 'answer_start': [199]}",lexical,,90,8,6,11
Dutch_language,"Like most Germanic languages, Dutch forms noun compounds, where the first noun modifies the category...",speaker,"How would a Dutch speaker say ""doghouse""?",How would the speaker say 'doghouse'?,"{'text': ['hondenhok'], 'answer_start': [122]}",lexical,,91,7,6,4
Dutch_language,"Next to sound shifts, there are ample examples of suffix differences. Often simple suffix shifts (li...",speaker,"How would you tell a West Flemish speaker ""yes""?",How would you tell the speaker 'yes'?,"{'text': ['ja'], 'answer_start': [309]}",lexical,,100,9,7,4
Dutch_language,The different dialects show many sound shifts in different vowels (even shifting between diphthongs ...,speaker,"If a West Fleming speaker were being extra careful to avoid the silent ""h,"" they might over-correct into what sound?","If a speaker were being extra careful to avoid the silent ""h,"" they might over-correct into what sound?","{'text': ['g-sound'], 'answer_start': [781]}",lexical,,134,20,18,4
Napoleon,"Despite the failures in Egypt, Napoleon returned to a hero's welcome. He drew together an alliance w...",speaker,Napoleon's ally Roger Ducos was the speaker for what organization?,Roger Ducos was the speaker for what?,"{'text': ['the Council of Five Hundred'], 'answer_start': [168]}",lexical,,135,10,7,8
Party_leaders_of_the_United_States_House_of_Representatives,"Starting with Republican Nicholas Longworth in 1925, and continued through the Democrats' control of...",speaker,Since 1995 who is the only majority leader to become speaker?,"Since 1995, who became the speaker?","{'text': ['John Boehner'], 'answer_start': [670]}",both,,180,11,6,5
Phonology,Part of the phonological study of a language therefore involves looking at data (phonetic transcript...,speaker,What kind of speaker data does studying a language phonologically involve examining?,What kind of speaker does a language involve examining?,"{'text': ['native'], 'answer_start': [122]}",lexical,,78,12,9,4
Friedrich_Hayek,"In February 1975, Margaret Thatcher was elected leader of the British Conservative Party. The Instit...",speaker,What path was suggested as the right one for Margaret Thatcher's party by a speaker?,What path was suggested as the right one by a speaker?,"{'text': ['the 'middle way''], 'answer_start': [322]}",lexical,,120,15,11,6
Dutch_language,The different dialects show many sound shifts in different vowels (even shifting between diphthongs ...,speaker,"What word that means ""hero"" would a West Fleming speaker probably pronounce the same as ""geld""?",What word would the speaker pronounce like 'geld'?,"{'text': ['held'], 'answer_start': [640]}",lexical,,134,16,8,4
The_Legend_of_Zelda:_Twilight_Princess,The GameCube and Wii versions feature several minor differences in their controls. The Wii version o...,speaker,Where is the speaker located on the Wii console?,Where is the speaker located?,"{'text': ['Wii Remote'], 'answer_start': [171]}",lexical,,130,9,5,5
Dutch_language,"Next to sound shifts, there are ample examples of suffix differences. Often simple suffix shifts (li...",speaker,Which is easier for a non-native speaker to imitate: grammar rules or sound shifts?,Which is easier for the speaker to imitate: grammar rules or sound shifts?,"{'text': ['sound shifts'], 'answer_start': [490]}",lexical,,100,14,13,5
Party_leaders_of_the_United_States_House_of_Representatives,"Traditionally, the Speaker is reckoned as the leader of the majority party in the House, with the Ma...",speaker,Who overshadowed House Speaker Dennis Hastert?,Who overshadowed the speaker?,"{'text': ['Majority Leader Tom DeLay'], 'answer_start': [566]}",lexical,,114,6,4,7
Muammar_Gaddafi,"Biographers Blundy and Lycett believed that he was ""a populist at heart."" Throughout Libya, crowds o...",speaker,Who stated that Gaddafi was a gifted speaker?,Who said the speaker was gifted?,"{'text': ['Bianco'], 'answer_start': [388]}",lexical,,102,8,6,4
Party_leaders_of_the_United_States_House_of_Representatives,"Starting with Republican Nicholas Longworth in 1925, and continued through the Democrats' control of...",speaker,Who succeeded Newt Gingrich as Speaker?,Who succeeded him as the speaker?,"{'text': ['Dennis Hastert'], 'answer_start': [1111]}",both,,180,6,6,5
Party_leaders_of_the_United_States_House_of_Representatives,"The current Minority Leader Nancy Pelosi, of the United States House of Representatives serves as fl...",speaker,Who takes over as Speaker if the minority party gains control of the house?,Who takes over as speaker?,"{'text': ['Minority Leader is usually the party's top choice for Speaker'], 'answer_start': [432]}",lexical,,116,14,5,13
Party_leaders_of_the_United_States_House_of_Representatives,"Unlike in Westminster style legislatures or as with the Senate Majority Leader, the House Majority L...",speaker,Who was speaker of the house When Tom Delay was Majority leader?,Who was the speaker when he was the leader?,"{'text': ['Dennis Hastert'], 'answer_start': [415]}",both,,90,12,9,5
Tennessee,"In 2002, businessman Phil Bredesen was elected as the 48th governor. Also in 2002, Tennessee amended...",speaker,Who was the first Republican Speaker of the Tennessee state senate since Democrats took control in the Reconstruction era?,Who was the first speaker since they took control in the Reconstruction era?,"{'text': ['Ron Ramsey'], 'answer_start': [373]}",both,,105,19,13,5
Dutch_language,Old Dutch naturally evolved into Middle Dutch. The year 1150 is often cited as the time of the disco...,speaker,Would a text written in Middle Dutch be readable or unintelligible for a Dutch speaker today?,Would a Middle Dutch text be readable for the speaker today?,"{'text': ['readable'], 'answer_start': [558]}",lexical,,97,16,11,4
Daylight_saving_time,"Clock shifts were found to increase the risk of heart attack by 10 percent, and to disrupt sleep and...",spring,"According to the Swedish study in 2008, for how many weekdays following the ""spring forward"" do you have a higher risk of heart attack?","After spring forward, how many days is the risk highest?","{'text': ['three'], 'answer_start': [461]}",lexical,,149,24,10,4
Daylight_saving_time,Coordination strategies differ when adjacent time zones shift clocks. The European Union shifts all ...,spring,"For one hour each spring, how far ahead of Pacific Time is Mountain Time in the United States?","During spring, how far is Mountain from Pacific?","{'text': ['two hours'], 'answer_start': [465]}",lexical,,155,18,8,5
Alps,Alpine plants such the Alpine gentian grow in abundance in areas such as the meadows above the Laute...,spring,How many species of the early-spring blooming flower grow in the Alps?,How many species of spring  grow in the Alps?,"{'text': ['40 species'], 'answer_start': [169]}",lexical,,120,12,9,5
Cubism,Cubism began between 1907 and 1911. Pablo Picasso's 1907 painting Les Demoiselles d'Avignon has ofte...,spring,In the spring of what year did the first organized exhibition by cubist appear?,In the spring of what year did the first organized exhibition by cubists emerge?,"{'text': ['1911'], 'answer_start': [538]}",lexical,,115,14,14,4
New_Delhi,"Religious festivals include Diwali (the festival of light), Maha Shivaratri, Teej, Guru Nanak Jayant...",spring,The Spring Festival which is held each year in Delhi is also known by what name?,Spring Festival is also called what?,"{'text': ['Vasant Panchami'], 'answer_start': [476]}",lexical,,84,16,6,5
Chicago_Cubs,The curious location on Catalina Island stemmed from Cubs owner William Wrigley Jr.'s then-majority ...,spring,What did Wrigley construct on the island to house the Cubs in Spring training?,What did he build on the island to house the Cubs during spring?,"{'text': ['a ballpark'], 'answer_start': [152]}",both,,116,14,13,5
Nanjing,"The radish is also a typical food representing people of Nanjing, which has been spread through word...",spring,What does the radish taste like in the spring?,What does the radish taste like in spring?,"{'text': ['very juicy and sweet'], 'answer_start': [306]}",lexical,,102,9,8,7
Nanjing,"Nanjing is endowed with rich natural resources, which include more than 40 kinds of minerals. Among ...",spring,What hot spring is in Jiangning?,What is spring like in Jiangning?,"{'text': ['Tangshan Hot Spring'], 'answer_start': [412]}",lexical,,79,6,6,6
Daylight_saving_time,"The North American mnemonic ""spring forward, fall back"" (also ""spring ahead ..."", ""spring up ..."", a...",spring,"What is a language like ""spring forward, fall back"" that acts as a trigger for memory called?",What is a language like spring that activates memory?,"{'text': ['mnemonic'], 'answer_start': [19]}",lexical,,27,17,9,4
Bird_migration,Many bird populations migrate long distances along a flyway. The most common pattern involves flying...,spring,What is the most common pattern of migration in the spring?,What pattern defines spring migration?,"{'text': ['flying north'], 'answer_start': [94]}",lexical,,65,11,5,5
